Date,CNP,F,WMT,GE,TSLA
2015-04-06,18.558464,13.419161,75.094009,23.040609,203.100006
2015-04-07,18.391037,13.335289,74.639679,22.894197,203.25
2015-04-08,18.232414,13.402385999999998,75.131111,22.885052,207.669998
2015-04-09,18.082609,13.377223999999998,74.954948,23.543879,210.089996
2015-04-10,18.2941,13.444322,74.778763,26.087677,210.899994
2015-04-13,18.117857,13.310129000000002,74.44497700000002,25.282446,209.77999900000003
2015-04-14,18.258854,13.393999,74.315163,25.373951,207.460007
2015-04-15,18.77877,13.477867000000002,73.935013,25.126888,207.830002
2015-04-16,18.382223,13.368839,73.471413,24.962181,206.699997
2015-04-17,18.417471,13.217873,72.210403,24.934729,206.789993
2015-04-20,18.611338,13.343679000000002,72.451492,24.72427,205.270004
2015-04-21,18.205978,13.268195,72.34951,24.358257,209.410004
2015-04-22,18.355785,13.343679000000002,72.720375,24.623617000000007,219.440002
2015-04-23,18.479155,13.217873,73.415779,24.568716,218.600006
2015-04-24,18.549656,13.226261,74.027733,24.522964,218.429993
2015-04-27,18.33816,13.335289,73.591949,24.596167,231.550003
2015-04-28,18.514402,13.469481,73.341599,24.815777,230.479996
2015-04-29,18.62015,13.562609,72.210403,24.788326,232.449997
2015-04-30,18.479155,13.376356,72.36805,24.779177,226.050003
2015-05-01,18.558464,13.384822,72.878006,24.989635,226.02999900000003
2015-05-04,18.602528,13.359423,73.415779,24.953032,230.50999500000003
2015-05-05,18.241226,13.147771,72.44223000000002,24.632771,232.949997
2015-05-06,17.941612,13.105442,72.451553,24.532112,230.429993
2015-05-07,17.888741,13.13084,72.806122,24.742575,236.800003
2015-05-08,18.258854,13.266297,73.272636,25.035383,236.610001
2015-05-11,18.064983,13.249365,72.871429,24.632771,239.490005
2015-05-12,17.65962,13.173171,73.673843,24.733423,244.740005
2015-05-13,17.702454,13.046181,72.927406,24.898129,243.179993
2015-05-14,18.023666,12.927657,73.449913,25.081137,244.100006
2015-05-15,18.193197,13.105442,73.935112,24.953032,248.839996
2015-05-18,18.219963,13.190102,74.56958,24.989635,248.75
2015-05-19,18.193197,13.122375,71.31321700000002,25.026234,247.139999
2015-05-20,18.318113,12.953054,70.818703,25.291594,244.350006
2015-05-21,18.300268,13.13084,71.014648,25.364796,245.619995
2015-05-22,18.23781,12.927657,70.781387,25.328199,247.729996
2015-05-26,18.086124,12.859925,69.88565799999999,25.181789,247.460007
2015-05-27,18.059351,12.969984,70.15625,25.181789,247.429993
2015-05-28,18.184273,12.944588,69.829674,25.282446,251.449997
2015-05-29,18.17535,12.842996,69.297836,24.953032,250.800003
2015-06-01,18.04151,13.00385,69.727051,24.962181,249.449997
2015-06-02,17.604301,12.919188,69.540421,25.007933,248.350006
2015-06-03,17.506155,12.868394,69.87631999999999,25.190941,248.990005
2015-06-04,17.220629000000002,12.741403,69.185875,24.94388,245.919998
2015-06-05,17.238478,12.512817,68.168823,24.971333,249.139999
2015-06-08,17.113561999999998,12.614413,67.748962,24.925583,256.290009
2015-06-09,17.21171,12.59748,67.61834,25.007933,256.0
2015-06-10,17.300933999999998,12.72447,68.047539,25.282446,250.699997
2015-06-11,17.390156,12.93612,68.056877,25.172636,251.410004
2015-06-12,17.18494,12.893791,67.581017,25.062836,250.690002
2015-06-15,17.068945000000006,12.741403,67.114494,24.898129,250.380005
2015-06-16,17.024334,12.699072,67.50636300000001,24.90728,253.119995
2015-06-17,17.300933999999998,12.716004,67.860939,24.953032,260.410004
2015-06-18,17.550767999999998,12.817597,68.0942,25.257563,261.890015
2015-06-19,17.416925,12.792199,67.87024699999999,25.137594,262.51001
2015-06-22,17.586458,12.80913,67.916924,25.303703,259.790009
2015-06-23,17.256323000000002,12.944588,67.711639,25.423668,267.670013
2015-06-24,17.104635000000002,13.122375,67.534363,25.156054,265.170013
2015-06-25,17.095715,13.071579,67.04917900000001,24.953032,268.790009
2015-06-26,17.265245,13.037714,67.291771,24.999174,267.089996
2015-06-29,17.18494,12.716004,66.638641,24.583904,262.019989
2015-06-30,16.979719,12.707538,66.181442,24.519304,268.26001
2015-07-01,17.024334,12.690605,67.067825,24.60236,269.149994
2015-07-02,17.265245,12.589014,67.04917900000001,24.713097,280.019989
2015-07-06,17.149248,12.521284,67.674324,24.279371,279.720001
2015-07-07,17.488310000000002,12.572082,68.849968,24.427023,267.880005
2015-07-08,17.149248,12.16571,68.168823,23.891787,254.960007
2015-07-09,16.90834,12.131847,67.907585,24.011759,257.920013
2015-07-10,17.060026,12.258838,68.22483100000001,24.242462,259.149994
2015-07-13,17.104635000000002,12.394294,68.933945,24.427023,262.160004
2015-07-14,17.18494,12.538218,68.849968,24.60236,265.649994
2015-07-15,17.193865,12.487419,68.71934499999999,24.703871,263.140015
2015-07-16,17.167095,12.335032,68.887291,24.953032,266.679993
2015-07-17,16.952953,12.436624,68.476753,25.137594,274.660004
2015-07-20,16.729889,12.335032,68.206154,25.045311,282.26001
2015-07-21,16.587124,12.284238,67.87024699999999,24.777699,266.769989
2015-07-22,16.613892,12.208042,68.26216099999999,24.574673,267.869995
2015-07-23,16.364063,12.368896,67.655663,24.233234,267.200012
2015-07-24,16.319448,12.182643,66.78791,23.762596,265.410004
2015-07-27,16.667427,12.3181,66.601303,23.947159,253.00999500000003
2015-07-28,16.854803,12.555148,67.27310200000001,24.085581,264.820007
2015-07-29,17.024334,13.008434,67.394409,24.233234,263.820007
2015-07-30,17.077868,12.914356,67.32911700000001,24.104042,266.790009
2015-07-31,17.256323000000002,12.683437,67.16114,24.085581,266.149994
2015-08-03,17.149248,12.777514,67.347755,23.873335,259.98999
2015-08-04,16.828032999999998,12.751858,67.413071,23.901022,266.27999900000003
2015-08-05,16.988644,12.65778,69.05705999999999,24.085581,270.130005
2015-08-06,17.024334,12.683437,68.380676,24.020981,246.130005
2015-08-07,17.077868,12.65778,66.93396,23.799507,242.50999500000003
2015-08-10,17.425852,12.820278,67.150024,24.214779,241.139999
