Date,CNP,F,WMT,GE,TSLA
2014-07-08,0.0020176314186186595,-0.012124577084558386,0.007624617622079111,-0.014205550696184233,-0.01612322345956685
2014-07-09,0.002819147024435864,0.01870239893181469,0.007305895051771705,-0.0018961748680410562,0.01821331479667143
2014-07-10,0.006425428336837458,-0.007458439332664324,-0.001942854207005018,-0.004559158109252004,-0.016139115181019625
2014-07-11,-0.0035910386545614514,0.009826645988672222,-0.003114312991783552,0.013358576312433312,-0.006060338820639943
2014-07-14,-0.010012145202265677,0.00457932127206262,-0.0035146315075229584,0.004143193531508382,0.039288460108915624
2014-07-15,0.007281615411475206,-0.0005697709653224026,0.003788410703598588,-0.0018753384425177488,-0.03140712436798143
2014-07-16,0.0008030787267983008,0.014823188314780689,0.0002601821157610651,0.01540782396034368,-0.011021030958912159
2014-07-17,-0.004414116179177419,-0.003370817806482629,-0.003252802213676298,-0.015174025250514034,-0.008104669218923166
2014-07-18,0.010479735218623443,-0.0011274752089299733,0.0062654415650573725,-0.005637049927276538,0.02144851498928091
2014-07-21,0.002393319084764922,-0.00112854063305734,-0.004150882255694044,-0.018140523471494086,0.002363371468714348
2014-07-22,-0.0003978875887741262,0.006779585539714583,-0.0016933555543392487,0.001539478117566384,-0.004352911174709262
2014-07-23,-0.0047771103222413736,-0.0022446898784624914,0.00456664609278068,-0.004227370176726586,0.013252586635826624
2014-07-24,0.006400100978632972,0.0033746786073640678,-0.008312761679482361,0.001157868793473238,0.004719259186497071
2014-07-25,-0.011526514507043117,-0.012331952779757738,-0.004976971652852269,-0.0057824752989894534,0.00013426680209294162
2014-07-28,0.011258594825558355,0.0011352233485777408,-0.003422273687148647,-0.0077552298643321915,0.00559108986385648
2014-07-29,-0.006759361979327139,-0.003968464046358422,-0.00356616013118205,-0.005470664910674716,0.0008450671385311637
2014-07-30,-0.016813547215109637,0.0008600228220216888,-0.008748768335790524,0.007465433775127206,0.0173770191853031
2014-07-31,-0.009771785468368321,-0.02520034585721287,-0.016047461439086086,-0.019110732017666998,-0.024550039529530387
2014-08-01,0.006989949948120744,-0.012338542591141088,-0.0005433001000343385,0.007952358167076623,0.0446484588717182
2014-08-04,-0.0016332382465636952,0.012492684106061303,0.0,-0.003155829127472809,0.02250610841503642
2014-08-05,-0.020859025480167714,-0.008813193708335776,-0.002719784184249008,-0.009893176124889491,-0.00012577142167091715
2014-08-06,-0.01587276228968748,0.006520186790763605,0.018391693060268555,0.016786739791645466,0.0437753691187186
2014-08-07,0.013581960471773957,-0.00942267347399428,-0.0033693425777278074,0.002358255445251922,0.013899514310435013
2014-08-08,0.018844582227914408,0.016052380135285205,0.009736304533674467,0.006274663569876271,-0.016878616493833598
2014-08-11,0.0012330559958850795,0.004681117700046089,-0.004151558189554372,0.005066344276198231,0.04509733516508807
2014-08-12,0.0012313453886363401,0.002329511916507432,-0.0018827726049871485,-0.006979711231076879,0.002467931446569871
2014-08-13,0.003229661188405508,0.012202255407301799,-0.002560022861862299,0.008590577653582399,0.0013463879524446831
2014-08-14,0.011143168797100644,0.0005741247753814349,0.004862891860787366,0.0019355118283717054,0.004110510576700754
2014-08-15,0.00040834382871812736,-0.00688477722343428,-0.006586761330885427,-0.009273516149353789,0.00241030296100897
2014-08-18,-0.004895999410274188,0.006932505982725434,0.007983577672846742,0.016770783571845582,-0.00790049204608645
2014-08-19,0.010659882351147676,-0.004016149096990329,0.005235932610079708,-0.0007671894249042799,-0.01223356149701027
2014-08-20,0.0032456504651803275,0.002880125419577606,0.0010681924713491497,0.011900070455471257,-0.004089433553145727
2014-08-21,-0.001617621982349382,-0.0005743149838486339,0.007871003404871901,0.002655643797811358,-0.005357674562966985
2014-08-22,-0.006885234966418352,-0.01321830189884965,0.0023823101553135384,-0.010593972877669278,0.009593469522583664
2014-08-25,0.011011376734783473,0.003494409426193057,-0.0005280512076549781,0.001912084470883535,0.022470554647832763
2014-08-26,-0.009277833465356156,-0.0023216115822584094,-0.0022460375703999835,-0.007252071588887743,-0.003085119165954775
2014-08-27,0.0028499141569111597,0.009889509074061165,0.004369821791227579,0.004613669294508904,0.00576912224990922
2014-08-28,0.008526339127954863,0.003456234504818134,0.000659005209670882,-0.004592481105447188,0.002317132003798683
2014-08-29,0.0,-0.000574124775381657,-0.005270165275297001,-0.0011532446692863463,0.022133052876509574
2014-09-02,-0.004025680428115352,0.010913171294330004,0.003311327901578842,-0.005003984493468949,0.053466749567664174
2014-09-03,0.005658732849441295,-0.007386393216535225,0.0034326075943591494,0.0038687675682804734,-0.010312519539499632
2014-09-04,-0.005225203685978119,-0.011448103976035129,0.007235634964640303,0.0003852603250091846,0.017248148815760533
2014-09-05,0.010909097715703142,-0.0075273932730330895,0.012408588944640142,0.005392648560883728,-0.030240503873008917
2014-09-08,-0.006794515393850009,-0.019836786285635122,-0.012643559094825618,-0.0007661356596512237,0.017015644921465567
2014-09-09,-0.006438637173541428,-0.010119015542148557,0.002743916360897991,-0.006901756045945673,-0.012867229779194078
2014-09-10,-0.003240157481607664,0.0,-0.0029971718463072117,0.0019306274524049094,0.009408197703640653
2014-09-11,0.005688672606036782,0.0018041219974931355,-0.005358700894998125,0.002697168382037596,-0.0028104161619975088
2014-09-12,-0.02020178669740813,-0.004201623666924337,-0.004336073145880914,-0.005764525091359274,-0.0039598516211326595
2014-09-15,0.0008246771367754757,-0.007233373327883652,0.0005277722887493397,0.0019326057712494293,-0.09075934781836625
2014-09-16,0.006592458047799177,0.003035686788074088,0.00672711584712582,0.011188124837168578,0.027101508598827984
2014-09-17,-0.0028652694712975046,0.0006054028415241053,-0.0010481383236087272,0.0022893176470426546,0.00245461005041836
2014-09-18,-0.005747386019575251,0.0030248886894479465,-0.0002621449435425971,0.006141944531852239,0.009335075190621378
2014-09-19,-0.006605973551430999,0.0042220435470619044,0.008134149538667534,0.003052331853940382,-0.01705708392313099
2014-09-22,-0.008727997204946103,-0.01741740926401214,-0.006897368022022343,-0.00798798382966348,-0.03582449386560427
2014-09-23,0.00041918125238082915,-0.011613809344618087,-0.009304185141144283,-0.002300414791807981,0.001519837625564291
2014-09-24,0.000419054154048748,0.014842207138574315,0.01957688833870508,-0.0034590062090542606,0.006908649703947223
2014-09-25,0.002932684075513503,-0.012796977073603721,-0.012454802757105199,-0.014654761023078056,-0.020583810663059476
2014-09-26,0.018796983933077493,0.008024722058004974,0.004860938822318195,0.0031311786104697426,-0.001417254522177669
2014-09-29,0.0028698258668395926,-0.07470918460063636,-0.005360214560351517,-0.008193508775625746,-0.005433945528776518
2014-09-30,0.0004088222264437835,-0.021177948701987526,0.0051259605233480166,0.00786782540328912,-0.01051945711733382
2014-10-01,0.002860775437600216,-0.01352278371442106,-0.004576892024279133,-0.017954877114579992,-0.010054343457971293
2014-10-02,-0.0004076782070087104,-0.0020561276368342707,0.0014454604699469797,-0.0015896139381951224,0.04653676643072013
2014-10-03,0.008153537250535026,0.002060364008213522,0.01429857257160072,0.01114643203112653,0.015074413452186963
2014-10-06,-0.004448132618401268,-0.004797575625117512,0.00038788016168100903,-0.007086701798771133,0.021198181307992447
2014-10-07,-0.005686314754240529,-0.028925726352776238,-0.0006463385286272771,-0.01625697462620157,-0.0040288083038296785
2014-10-08,0.01102917955532523,0.007801361838293719,0.012160482627009861,0.017734716681858886,-0.001117263135875124
2014-10-09,-0.022626212616570385,-0.026037930573272305,-0.004856989366908704,-0.018613781569396526,-0.008754971493192598
2014-10-10,-0.004547382319000981,-0.0036128182080558124,0.005522799718478355,-0.020581041081169094,-0.07820709395715753
2014-10-13,-0.03820595394039894,-0.018129061213648878,-0.009324366723844513,-0.013185038140598682,-0.052002903178373305
2014-10-14,-0.015112347444668717,0.017725237149483597,0.005415263718600016,0.006263063931762458,0.010997827347572597
2014-10-15,-0.029373030516087195,-0.011610987345317514,-0.035650198829844104,0.007468972440015431,0.011626878460555767
2014-10-16,0.018518656079695273,0.026431730246331497,-0.018350935261883805,-0.0012356612128655575,-0.014584201322388468
2014-10-17,0.027494394218656737,0.002861067421365826,0.0037930752746833107,0.02350523199274357,0.004992224298858705
2014-10-20,0.015968991566075674,0.010699130762800602,0.014035002216341352,0.008460813616747664,0.013144034871531929
2014-10-21,0.014018643767421679,0.006351471229921968,0.011711318905381018,0.016779835589083802,0.021130711063779728
2014-10-22,-0.014662498485549902,-0.009116274059698615,0.00013129391458877038,-0.01021617414875109,-0.018016444599582515
2014-10-23,0.012754733474633406,0.01910800690842973,0.002893669205127347,0.00992461408771761,0.01813062263615861
2014-10-24,0.007556760917790228,-0.04305547315787317,0.0017052070464853575,0.007861640999896169,-0.00021245272424330608
2014-10-27,0.0004167544757793795,0.002902768883121798,0.0027490904704772223,-0.004680303512854644,-0.05768579625731596
2014-10-28,0.011661755826597009,0.024602121234557073,-0.003133458600640293,0.014106848029417307,0.09518656647436785
2014-10-29,-0.003705293975303392,-0.008906285669168623,0.0005240775882906501,-0.008500911123780153,-0.01923630565166523
2014-10-30,0.00867779203124841,0.0028756259935323047,0.0007853332625293863,0.000389779143952218,0.0023519445018409524
2014-10-31,0.005735376424675032,0.010035788507182675,-0.002354479238409146,0.005453697629631549,0.012737756427759095
2014-11-03,0.013441908881551834,-0.007097267693416676,0.00013107813706092486,-0.0042615313311926695,0.0036822466323818137
2014-11-04,-0.00964637948645175,-0.002859096266256911,0.012847549687879711,0.0,-0.015087196753158616
2014-11-05,0.01988646565720087,-0.0007168235340538898,0.0056948757571004816,0.004669028702631417,-0.03331516441303395
2014-11-06,-0.007560848508484708,0.017933702681911745,0.0014156323755425415,0.020914106874537985,0.044378057564280926
2014-11-07,0.01162799013487903,-0.0014093148385412313,0.012337958238966218,0.0018966349174169839,-0.004228521663922624
2014-11-10,0.005945362652478137,-0.011997144921257252,0.008505734287865385,0.002271838880616661,0.007202314827672529
2014-11-11,-0.0031521135027364755,0.026428524908155282,-0.005412749330390598,-0.0034000339915076783,0.037820895567917345
2014-11-12,-0.01963146107823943,0.014613744582721244,0.002404406283929461,0.00530721077245877,-0.007885916776438462
2014-11-13,-0.015465941290191854,0.024005486798465148,0.04722236288986825,-0.003770846133424932,0.010437538889501274
2014-11-14,-0.006200833079393897,0.014065768635939335,0.00024116587103950593,0.0015139718460819296,0.02773141073974661
2014-11-17,0.014143002252014591,0.02642005298649086,0.0073530162177790626,0.005668948742120872,-0.018169155432132822
2014-11-18,0.008613775263961898,-0.002574000080144523,0.002632486309601001,0.01503195322388251,0.014646885812219734
2014-11-19,-0.008540211798820141,-0.0038710028363834192,0.01432161268926091,-0.0033320582034616075,-0.03864961791309518
2014-11-20,-0.0020506792648595784,0.0012953745805146522,-0.004824027703813072,-0.002600209919134011,0.003915403166315556
2014-11-21,0.00041086546525570533,-0.0019404312687573144,0.0008274879559022619,0.005213935810653325,-0.023843061529888354
2014-11-24,0.00041088526850230345,0.01555394314846903,0.008860004002293032,0.0003706543092132364,0.016228692710390513
2014-11-25,-0.0016426304609169495,0.0006382191908966828,-0.00526931879357595,-0.005185340953134943,0.0055528331486995874
2014-11-26,-0.0016453803294933511,-0.004464147169214172,0.00035315733536234184,0.0003723653514207115,0.001410802554085988
2014-11-28,-0.013597137735285814,0.007687294567072067,0.030124687535218797,-0.014142089025666715,-0.01577844939801598
2014-12-01,-0.0183791529800702,0.0025429857240562015,-0.015078720232084342,-0.017742549274527564,-0.05267464742884587
2014-12-02,0.011489276504389467,0.008243396186352392,0.0020877829556096295,0.001152859450837429,-0.000906605080757239
2014-12-03,0.013462511586348258,0.0069183271353780995,-0.011405921018502463,0.01266796200649889,-0.00920360395983788
2014-12-04,-0.007057012985831501,-0.012492179457047503,-0.002119363098924909,-0.010993055866793555,-0.004448338363083004
2014-12-05,-0.015468444163824757,-0.006957709701702841,-0.0075505433681049006,-0.003066455849871641,-0.020019239618097373
2014-12-08,-0.010615646399684153,-0.017197378197704616,0.0013077049290299847,-0.012302866863827422,-0.041795206774098426
2014-12-09,0.006437984537157382,0.0,-0.007954503326816353,-0.004281870015118261,0.011802565722137892
2014-12-10,-0.03411542943071988,-0.017498381196193402,-0.006941355644222491,-0.012118940556922753,-0.03250497041129141
2014-12-11,-0.003090243748750221,0.007915559106527859,0.010243545851806646,0.005540289584839986,-0.004574871417744264
2014-12-12,-0.025686591883674947,-0.018979018435578365,-0.00023866474787437308,-0.020464424240910772,-0.009000406716765497
2014-12-15,-0.020909090482411852,-0.04736504030586841,0.001551367548585647,-0.01205306436349085,-0.014299550724637733
2014-12-16,0.007892242295577612,-0.013305246522663072,-0.011675161035567316,-0.004066719461958801,-0.030533205321174317
2014-12-17,0.03592811491610681,0.025549924336730312,0.015308807946373681,0.006941721028040693,0.04049344866784743
2014-12-18,0.022676957235528095,0.024913639196976645,0.0203013906375622,0.029062503512867544,0.060441101821554266
2014-12-19,0.004347938213625113,0.014854853080094488,-0.009076050726197105,0.0190933657482244,0.004719133252064633
2014-12-22,0.007359257929489438,0.012641470649636055,0.01432611957642882,0.003512574535556645,0.015094227304754293
2014-12-23,0.007735273405832022,0.007227185671079273,0.003241361570318846,0.006612292134439146,-0.007322573926615394
2014-12-24,0.013219496510470385,-0.0019569648447179677,-0.002654237938375159,-0.0019319490610482104,0.005837869367616433
2014-12-26,0.0071549319251513754,0.009803774152319367,0.005553711945145201,-0.0019355179194886496,0.025015801876536292
2014-12-29,0.015043671657331892,0.004530837990246672,-0.003106741971893201,-0.00310343319918005,-0.00926169754704631
2014-12-30,-0.019349283485388558,-0.0012886197891768258,0.001731530280021154,-0.0050583601147633495,-0.015418062523032017
2014-12-31,-0.01637280349177561,0.0,-0.01048516093612295,-0.011732528997476455,0.0008100076643120513
2015-01-02,0.008535991016354494,-0.009032132727202047,0.00023277817076694518,-0.008310109306192914,-0.013938248928766717
2015-01-05,-0.031739406275518744,-0.03906269236771176,-0.0029103572675239775,-0.018356099151788707,-0.04204095610816627
